"Authors","Author full names","Author(s) ID","Title","Year","Source title","Volume","Issue","Art. No.","Page start","Page end","Page count","Cited by","DOI","Link","Document Type","Publication Stage","Open Access","Source","EID"
"Oliveira F.R.T.; Ferreira J.R.; Dos Santos C.M.C.; MacÊdo L.E.M.; De Oliveira R.B.; Rodrigues J.A.; Do Nascimento J.L.M.; Faro L.R.F.; Diniz D.L.W.P.","Oliveira, Fabíola Raquel Tenório (12751858400); Ferreira, Josione Rêgo (12751850200); Dos Santos, Carlos Maurício Corrêa (59592227300); MacÊdo, Lano Ermenson Miranda (12753550300); De Oliveira, Ricardo Bezerra (56643914600); Rodrigues, José Antunes (16317075600); Do Nascimento, José Luiz Martins (7004473713); Faro, Lílian Rosana Ferreira (6603882498); Diniz, Domingos Luiz Wanderley Picanço (57214034341)","12751858400; 12751850200; 59592227300; 12753550300; 56643914600; 16317075600; 7004473713; 6603882498; 57214034341","Estradiol reduces cumulative mercury and associated disturbances in the hypothalamus-pituitary axis of ovariectomized rats","2006","Ecotoxicology and Environmental Safety","63","3","","488","493","5","22","10.1016/j.ecoenv.2004.12.024","https://www.scopus.com/inward/record.uri?eid=2-s2.0-33644550316&doi=10.1016%2fj.ecoenv.2004.12.024&partnerID=40&md5=13ac2d623d1e4ef6a7e0996d5b2ae8b7","Article","Final","","Scopus","2-s2.0-33644550316"
"Mota A.S.; De Lima A.B.; Albuquerque T.L.F.; Silveira T.S.; Do Nascimento J.L.M.; Da Silva J.K.R.; Ribeiro A.F.; Maia J.G.S.; Bastos G.N.T.","Mota, Amanda S. (56640804800); De Lima, Anderson B. (25924813800); Albuquerque, Thayana Lucy F. (56641248900); Silveira, Tiago S. (56641002400); Do Nascimento, José Luiz M. (7004473713); Da Silva, Joyce Kelly R. (23026681100); Ribeiro, Alcy F. (55910258500); Maia, José Guilherme S. (15130100700); Bastos, Gilmara N. T. (24464061900)","56640804800; 25924813800; 56641248900; 56641002400; 7004473713; 23026681100; 55910258500; 15130100700; 24464061900","Antinociceptive activity and toxicity evaluation of the fatty oil from Plukenetia polyadenia mull. arg. (euphorbiaceae)","2015","Molecules","20","5","","7925","7939","14","13","10.3390/molecules20057925","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84929193137&doi=10.3390%2fmolecules20057925&partnerID=40&md5=18fb1484d37fbb4cafca3a561e7d77d2","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-84929193137"
"do Nascimento J.L.M.; Oliveira K.R.M.; Crespo-Lopez M.E.; Macchi B.M.; Maués L.A.L.; Pinheiro M. da C.N.; Silveira L.C.L.; Herculano A.M.","do Nascimento, José Luiz Martins (7004473713); Oliveira, Karen Renata M. (26321749600); Crespo-Lopez, Maria Elena (8230111500); Macchi, Barbarella M. (24067354900); Maués, Luís Antônio L. (26321753100); Pinheiro, Maria da Conceição N. (7101819165); Silveira, Luiz Carlos L. (35577484500); Herculano, Anderson Manoel (8230111200)","7004473713; 26321749600; 8230111500; 24067354900; 26321753100; 7101819165; 35577484500; 8230111200","Methylmercury neurotoxicity & antioxidant defenses","2008","Indian Journal of Medical Research","128","4","","373","382","9","88","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-61849085727&partnerID=40&md5=22da98923809bde362bc650a278fa8ea","Review","Final","","Scopus","2-s2.0-61849085727"
"Oliveira K.R.H.M.; Kauffmann N.; Leão L.K.R.; Passos A.C.F.; Rocha F.A.F.; Herculano A.M.; Do Nascimento J.L.M.","Oliveira, Karen R. H. M. (26321749600); Kauffmann, Nayara (57196355861); Leão, Luana K. R. (49863477800); Passos, Adelaide C. F. (57196356505); Rocha, Fernando A. F. (16231200100); Herculano, Anderson M. (8230111200); Do Nascimento, José L. M. (7004473713)","26321749600; 57196355861; 49863477800; 57196356505; 16231200100; 8230111200; 7004473713","Cerebral malaria induces electrophysiological and neurochemical impairment in mice retinal tissue: Possible effect on glutathione and glutamatergic system","2017","Malaria Journal","16","1","440","","","","12","10.1186/s12936-017-2083-6","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85032735077&doi=10.1186%2fs12936-017-2083-6&partnerID=40&md5=4b4e0b75914fe64332d5e521e3b0244e","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-85032735077"
"Crespo-Lopez M.E.; Costa-Malaquias A.; Oliveira E.H.C.; Miranda M.S.; Arrifano G.P.F.; Souza-Monteiro J.R.; Sagica F.E.-S.; Fontes-Junior E.A.; Maia C.S.F.; Macchi B.M.; Do Nascimento J.L.M.","Crespo-Lopez, María Elena (8230111500); Costa-Malaquias, Allan (56152841900); Oliveira, Edivaldo H. C. (57191110649); Miranda, Moysés S. (55437278500); Arrifano, Gabriela P. F. (35309165900); Souza-Monteiro, José R. (56393002100); Sagica, Fernanda Espirito-Santo (6506746265); Fontes-Junior, Enéas A. (56512370400); Maia, Cristiane S. F. (54978285700); Macchi, Barbarella M. (24067354900); Do Nascimento, José Luiz M. (7004473713)","8230111500; 56152841900; 57191110649; 55437278500; 35309165900; 56393002100; 6506746265; 56512370400; 54978285700; 24067354900; 7004473713","Is low non-Lethal concentration of methylmercury really safe? A report on genotoxicity with delayed cell proliferation","2016","PLoS ONE","11","9","e0162822","","","","41","10.1371/journal.pone.0162822","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84990901996&doi=10.1371%2fjournal.pone.0162822&partnerID=40&md5=7793d616ef8843c73bc79eeb7790f763","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-84990901996"
"Pinheiro M.C.N.; Macchi B.M.; Vieira J.L.F.; Oikawa T.; Amoras W.W.; Guimarães G.A.; Costa C.A.; Crespo-López M.E.; Herculano A.M.; Silveira L.C.L.; do Nascimento J.L.M.","Pinheiro, M.C.N. (7101819165); Macchi, B.M. (24067354900); Vieira, J.L.F. (7202313230); Oikawa, T. (7202442413); Amoras, W.W. (6508166181); Guimarães, G.A. (7004391888); Costa, C.A. (55218868000); Crespo-López, M.E. (8230111500); Herculano, A.M. (8230111200); Silveira, L.C.L. (35577484500); do Nascimento, J.L.M. (7004473713)","7101819165; 24067354900; 7202313230; 7202442413; 6508166181; 7004391888; 55218868000; 8230111500; 8230111200; 35577484500; 7004473713","Mercury exposure and antioxidant defenses in women: A comparative study in the Amazon","2008","Environmental Research","107","1","","53","59","6","67","10.1016/j.envres.2007.08.007","https://www.scopus.com/inward/record.uri?eid=2-s2.0-41949084990&doi=10.1016%2fj.envres.2007.08.007&partnerID=40&md5=326502977bb23bd3d07f441d624643eb","Article","Final","","Scopus","2-s2.0-41949084990"
"Pinheiro M.C.N.; Crespo-López M.E.; Vieira J.L.F.; Oikawa T.; Guimarães G.A.; Araújo C.C.; Amoras W.W.; Ribeiro D.R.; Herculano A.M.; do Nascimento J.L.M.; Silveira L.C.L.","Pinheiro, M.C.N. (7101819165); Crespo-López, M.E. (8230111500); Vieira, J.L.F. (7202313230); Oikawa, T. (7202442413); Guimarães, G.A. (7004391888); Araújo, C.C. (57611323800); Amoras, W.W. (6508166181); Ribeiro, D.R. (57216769962); Herculano, A.M. (8230111200); do Nascimento, J.L.M. (7004473713); Silveira, L.C.L. (35577484500)","7101819165; 8230111500; 7202313230; 7202442413; 7004391888; 57611323800; 6508166181; 57216769962; 8230111200; 7004473713; 35577484500","Mercury pollution and childhood in Amazon riverside villages","2007","Environment International","33","1","","56","61","5","61","10.1016/j.envint.2006.06.024","https://www.scopus.com/inward/record.uri?eid=2-s2.0-33845478349&doi=10.1016%2fj.envint.2006.06.024&partnerID=40&md5=9118ef094224b1fef172320fab1c4f2c","Article","Final","","Scopus","2-s2.0-33845478349"
"Bastos G.N.T.; Silveira A.J.A.; Salgado C.G.; Picanço-Diniz D.L.W.; do Nascimento J.L.M.","Bastos, G.N.T. (24464061900); Silveira, A.J.A. (10043975600); Salgado, C.G. (8522894300); Picanço-Diniz, D.L.W. (6603596431); do Nascimento, J.L.M. (7004473713)","24464061900; 10043975600; 8522894300; 6603596431; 7004473713","Physalis angulata extract exerts anti-inflammatory effects in rats by inhibiting different pathways","2008","Journal of Ethnopharmacology","118","2","","246","251","5","73","10.1016/j.jep.2008.04.005","https://www.scopus.com/inward/record.uri?eid=2-s2.0-45449093555&doi=10.1016%2fj.jep.2008.04.005&partnerID=40&md5=65d4062eb694d012cf1760777dbe1fbc","Article","Final","","Scopus","2-s2.0-45449093555"
"de Oliveira F.R.; da Silva N.M.; Hamoy M.; Crespo-López M.E.; Ferreira I.M.; da Silva E.O.; de Matos Macchi B.; Do Nascimento J.L.M.","de Oliveira, Fábio Rodrigues (57193393095); da Silva, Nágila Monteiro (57733727000); Hamoy, Moisés (55932753300); Crespo-López, Maria Elena (8230111500); Ferreira, Irlon Maciel (57196020930); da Silva, Edilene Oliveira (56778034700); de Matos Macchi, Barbarella (24067354900); Do Nascimento, José Luiz Martins (7004473713)","57193393095; 57733727000; 55932753300; 8230111500; 57196020930; 56778034700; 24067354900; 7004473713","The GABAergic System and Endocannabinoids in Epilepsy and Seizures: What Can We Expect from Plant Oils?","2022","Molecules","27","11","3595","","","","7","10.3390/molecules27113595","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85131626828&doi=10.3390%2fmolecules27113595&partnerID=40&md5=fe9bf76a8e3ad1611c05a41d5400afe1","Review","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-85131626828"
"Pinheiro M.C.N.; Müller R.C.S.; Sarkis J.E.; Vieira J.L.F.; Oikawa T.; Gomes M.S.V.; Guimarães G.A.; Do Nascimento J.L.M.; Silveira L.C.L.","Pinheiro, M.C.N. (7101819165); Müller, R.C.S. (7404246176); Sarkis, J.E. (7102676503); Vieira, J.L.F. (7202313230); Oikawa, T. (7202442413); Gomes, M.S.V. (57196902571); Guimarães, G.A. (7004391888); Do Nascimento, J.L.M. (7004473713); Silveira, L.C.L. (35577484500)","7101819165; 7404246176; 7102676503; 7202313230; 7202442413; 57196902571; 7004391888; 7004473713; 35577484500","Mercury and selenium concentrations in hair samples of women in fertile age from Amazon riverside communities","2005","Science of the Total Environment","349","1-3","","284","288","4","58","10.1016/j.scitotenv.2005.06.026","https://www.scopus.com/inward/record.uri?eid=2-s2.0-26444500171&doi=10.1016%2fj.scitotenv.2005.06.026&partnerID=40&md5=3ad38ee8df52d49e4833b22675c81e8c","Article","Final","All Open Access; Green Open Access","Scopus","2-s2.0-26444500171"
"Shinkai V.M.T.; Sampaio I.M.O.; dos Santos E.G.; Galué-Parra A.J.; Ferreira D.P.; Baliza D.D.M.S.; Ramos N.F.; Pimenta R.S.; Burbano R.M.R.; Sena C.B.C.; Macchi B.M.; Ferreira I.M.; Silva E.O.; do Nascimento J.L.M.","Shinkai, Victoria Mae Tsuruzaki (57224797113); Sampaio, Izana Marize Oliveira (58032105500); dos Santos, Eline Gomes (58032105600); Galué-Parra, Adan Jesús (57219286807); Ferreira, Dionisia Pelaes (58032269400); Baliza, Drielly Dayanne Monteiro Santos (58032105700); Ramos, Neidiane Farias (58032105800); Pimenta, Raphael Sanzio (6603347120); Burbano, Rommel Mario Rodriguez (35199598100); Sena, Chubert Bernardo Castro (14622029700); Macchi, Barbarella Matos (24067354900); Ferreira, Irlon Maciel (57196020930); Silva, Edilene Oliveira (56778034700); do Nascimento, José Luiz Martins (7004473713)","57224797113; 58032105500; 58032105600; 57219286807; 58032269400; 58032105700; 58032105800; 6603347120; 35199598100; 14622029700; 24067354900; 57196020930; 56778034700; 7004473713","In Vitro Cytotoxic Effects and Mechanisms of Action of Eleutherine Isolated from Eleutherine plicata Bulb in Rat Glioma C6 Cells","2022","Molecules","27","24","8850","","","","6","10.3390/molecules27248850","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85144862396&doi=10.3390%2fmolecules27248850&partnerID=40&md5=181e97180e3f5fd1fb6d12f5b01ccc43","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-85144862396"
"Martins I.C.V.S.; Borges N.A.; Stenvinkel P.; Lindholm B.; Rogez H.; Pinheiro M.C.N.; Nascimento J.L.M.; Mafra D.","Martins, Isabelle C. V. S. (56988786600); Borges, Natália A. (56009784900); Stenvinkel, Peter (7006825933); Lindholm, Bengt (7102882588); Rogez, Hervé (8510460600); Pinheiro, Maria C. N. (59570066900); Nascimento, José L. M. (7004473713); Mafra, Denise (6602555970)","56988786600; 56009784900; 7006825933; 7102882588; 8510460600; 59570066900; 7004473713; 6602555970","The value of the Brazilian açai fruit as a therapeutic nutritional strategy for chronic kidney disease patients","2018","International Urology and Nephrology","50","12","","2207","2220","13","17","10.1007/s11255-018-1912-z","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85048699149&doi=10.1007%2fs11255-018-1912-z&partnerID=40&md5=b804e98fae6ca330d5ea1194ee11fe1f","Review","Final","","Scopus","2-s2.0-85048699149"
"Silva N.M.D.; Lopes I.C.S.; Galué-Parra A.J.; Ferreira I.M.; Sena C.B.C.D.; Silva E.O.D.; Macchi B.D.M.; Oliveira F.R.D.; do Nascimento J.L.M.","Silva, Nágila Monteiro da (57733727000); Lopes, Izabella Carla Silva (59238670200); Galué-Parra, Adan Jesus (57219286807); Ferreira, Irlon Maciel (57196020930); Sena, Chubert Bernardo Castro de (14622029700); Silva, Edilene Oliveira da (56778034700); Macchi, Barbarella de Matos (24067354900); Oliveira, Fábio Rodrigues de (57193393095); do Nascimento, José Luiz Martins (7004473713)","57733727000; 59238670200; 57219286807; 57196020930; 14622029700; 56778034700; 24067354900; 57193393095; 7004473713","Fatty Acid Amides Suppress Proliferation via Cannabinoid Receptors and Promote the Apoptosis of C6 Glioma Cells in Association with Akt Signaling Pathway Inhibition","2024","Pharmaceuticals","17","7","873","","","","5","10.3390/ph17070873","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85199913702&doi=10.3390%2fph17070873&partnerID=40&md5=0ffe1911c350ddd1d33f8e554e57a2c2","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-85199913702"
"Santos-Sacramento L.; Arrifano G.P.; Lopes-Araújo A.; Augusto-Oliveira M.; Albuquerque-Santos R.; Takeda P.Y.; Souza-Monteiro J.R.; Macchi B.M.; do Nascimento J.L.M.; Lima R.R.; Crespo-Lopez M.E.","Santos-Sacramento, Leticia (57211531751); Arrifano, Gabriela P. (35309165900); Lopes-Araújo, Amanda (57211531890); Augusto-Oliveira, Marcus (56260324600); Albuquerque-Santos, Raquel (57220804539); Takeda, Priscila Y. (57211531721); Souza-Monteiro, José Rogério (56393002100); Macchi, Barbarella M. (24067354900); do Nascimento, José Luiz M. (7004473713); Lima, Rafael R. (23493064500); Crespo-Lopez, Maria Elena (8230111500)","57211531751; 35309165900; 57211531890; 56260324600; 57220804539; 57211531721; 56393002100; 24067354900; 7004473713; 23493064500; 8230111500","Human neurotoxicity of mercury in the Amazon: A scoping review with insights and critical considerations","2021","Ecotoxicology and Environmental Safety","208","","111686","","","","99","10.1016/j.ecoenv.2020.111686","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85097653465&doi=10.1016%2fj.ecoenv.2020.111686&partnerID=40&md5=3f12df41b8f97969371b8d6c977503a9","Review","Final","All Open Access; Green Open Access; Hybrid Gold Open Access","Scopus","2-s2.0-85097653465"
"Almeida M.B.; Do Nascimento J.L.M.; Herculano A.M.; Crespo-López M.E.","Almeida, Mauro B. (45761003500); Do Nascimento, José Luiz Martins (7004473713); Herculano, Anderson Manoel (8230111200); Crespo-López, Maria Elena (8230111500)","45761003500; 7004473713; 8230111200; 8230111500","Molecular chaperones: Toward new therapeutic tools","2011","Biomedicine and Pharmacotherapy","65","4","","239","243","4","45","10.1016/j.biopha.2011.04.025","https://www.scopus.com/inward/record.uri?eid=2-s2.0-79960430517&doi=10.1016%2fj.biopha.2011.04.025&partnerID=40&md5=2cd2019bdf31efc1a5f06b6feb72089a","Review","Final","","Scopus","2-s2.0-79960430517"
"Passos A.C.F.; Herculano A.M.; Oliveira K.R.H.M.; de Lima S.M.A.; Rocha F.A.F.; Freitas H.R.; da Silva Sampaio L.; Figueiredo D.P.; da Costa Calaza K.; de Melo Reis R.A.; do Nascimento J.L.M.","Passos, Adelaide da Conceição Fonseca (57196356505); Herculano, Anderson Manoel (8230111200); Oliveira, Karen R. H. M. (26321749600); de Lima, Silene Maria A. (8253293100); Rocha, Fernando A. F. (16231200100); Freitas, Hércules Rezende (56865705900); da Silva Sampaio, Luzia (36090788500); Figueiredo, Danniel Pereira (57209540603); da Costa Calaza, Karin (6507058096); de Melo Reis, Ricardo Augusto (35566644600); do Nascimento, José Luiz Martins (7004473713)","57196356505; 8230111200; 26321749600; 8253293100; 16231200100; 56865705900; 36090788500; 57209540603; 6507058096; 35566644600; 7004473713","Regulation of the Serotonergic System by Kainate in the Avian Retina","2019","Cellular and Molecular Neurobiology","39","7","","1039","1049","10","3","10.1007/s10571-019-00701-8","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85068087006&doi=10.1007%2fs10571-019-00701-8&partnerID=40&md5=8cb9ecebb676bfd0038e2968fcc03c6c","Article","Final","All Open Access; Green Open Access","Scopus","2-s2.0-85068087006"
