"Authors","Author full names","Author(s) ID","Title","Year","Source title","Volume","Issue","Art. No.","Page start","Page end","Page count","Cited by","DOI","Link","Document Type","Publication Stage","Open Access","Source","EID"
"Puty B.; Bittencourt L.O.; Lima L.A.O.; Plaça J.R.; Dionizio A.; Buzalaf M.A.R.; Gomes B.D.; de Oliveira E.H.C.; Lima R.R.","Puty, Bruna (55745485700); Bittencourt, Leonardo Oliveira (57195348822); Lima, Leidiane Alencar Oliveira (57200417511); Plaça, Jéssica Rodrigues (56644961800); Dionizio, Aline (57191620674); Buzalaf, Marília Afonso Rabelo (6601915238); Gomes, Bruno Duarte (15022279700); de Oliveira, Edivaldo Herculano Correa (57191110649); Lima, Rafael Rodrigues (23493064500)","55745485700; 57195348822; 57200417511; 56644961800; 57191620674; 6601915238; 15022279700; 57191110649; 23493064500","Unraveling molecular characteristic of fluoride neurotoxicity on U87 glial-like cells: insights from transcriptomic and proteomic approach","2023","Frontiers in Cellular Neuroscience","17","","1153198","","","","5","10.3389/fncel.2023.1153198","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85163597528&doi=10.3389%2ffncel.2023.1153198&partnerID=40&md5=edf204317c858735e1928fe388d5a0f4","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-85163597528"
"Anomal R.F.; Brandão D.S.; Porto S.B.; de Oliveira S.S.; de Souza R.F.L.; de Santana Fiel J.; Gomes B.D.; Pires I.A.H.; Pereira A.","Anomal, Renata Figueiredo (23479223900); Brandão, Daniel Soares (57222093354); Porto, Silvia Beltrame (57216776379); de Oliveira, Sóstenes Silva (57216776958); de Souza, Rafaela Faustino Lacerda (57216776966); de Santana Fiel, José (57216789934); Gomes, Bruno Duarte (15022279700); Pires, Izabel Augusta Hazin (36781980200); Pereira, Antonio (56962776600)","23479223900; 57222093354; 57216776379; 57216776958; 57216776966; 57216789934; 15022279700; 36781980200; 56962776600","The role of frontal and parietal cortex in the performance of gifted and average adolescents in a mental rotation task","2020","PLoS ONE","15","5","e0232660","","","","11","10.1371/journal.pone.0232660","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084626669&doi=10.1371%2fjournal.pone.0232660&partnerID=40&md5=5bca465cc6e709e975e8e68f13d01893","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-85084626669"
"Jacob M.M.; Pangeni G.; Gomes B.D.; Souza G.S.; Filho M.D.S.; Silveira L.C.L.; Maguire J.; Parry N.R.A.; McKeefry D.J.; Kremers J.","Jacob, Mellina M. (56567388100); Pangeni, Gobinda (60276052200); Gomes, Bruno D. (15022279700); Souza, Givago S. (57560194800); Filho, Manoel Da Silva (8783869800); Silveira, Luiz Carlos L. (35577484500); Maguire, John (56110121300); Parry, Neil R. A. (7004381307); McKeefry, Declan J. (57203627473); Kremers, Jan (57203054867)","56567388100; 60276052200; 15022279700; 57560194800; 8783869800; 35577484500; 56110121300; 7004381307; 57203627473; 57203054867","The spatial properties of L- and M-cone inputs to electroretinograms that reflect different types of post-receptoral processing","2015","PLoS ONE","10","3","e0121218","","","","22","10.1371/journal.pone.0121218","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84925433509&doi=10.1371%2fjournal.pone.0121218&partnerID=40&md5=398878ff6ef8a705a0637c5b2ad4948e","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-84925433509"
"Brasil A.; Rocha F.A.D.F.; Gomes B.D.; Oliveira K.R.M.; de Carvalho T.S.; Batista E.D.J.O.; Borges R.D.S.; Kremers J.; Herculano A.M.","Brasil, Alódia (55971897700); Rocha, Fernando Allan de Farias (16231200100); Gomes, Bruno Duarte (15022279700); Oliveira, Karen Renata M. (26321749600); de Carvalho, Tayana Silva (56884170500); Batista, Evander de Jesus O. (54899242700); Borges, Rosivaldo dos Santos (7005086504); Kremers, Jan (57203054867); Herculano, Anderson Manoel (8230111200)","55971897700; 16231200100; 15022279700; 26321749600; 56884170500; 54899242700; 7005086504; 57203054867; 8230111200","Diet enriched with the Amazon fruit açaí (Euterpe oleracea) prevents electrophysiological deficits and oxidative stress induced by methyl-mercury in the rat retina","2017","Nutritional Neuroscience","20","5","","265","272","7","17","10.1080/1028415X.2015.1119378","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84978532266&doi=10.1080%2f1028415X.2015.1119378&partnerID=40&md5=d8f2b2a2890889f4edabc0059b782db8","Article","Final","","Scopus","2-s2.0-84978532266"
"Sampaio G.S.A.; Oliveira K.R.H.M.; Kauffmann N.; do Nascimento J.L.M.; Souza G.S.; Gomes B.D.; de Lima S.M.A.; Silveira L.C.L.; Rocha F.A.F.; Herculano A.M.","Sampaio, Gabriela S.A. (57203358395); Oliveira, Karen Renata H.M. (26321749600); Kauffmann, Nayara (57196355861); do Nascimento, José Luiz M. (7004473713); Souza, Givago S. (57560194800); Gomes, Bruno D. (15022279700); de Lima, Silene Maria A. (8253293100); Silveira, Luiz Carlos L. (35577484500); Rocha, Fernando Allan F. (16231200100); Herculano, Anderson M. (8230111200)","57203358395; 26321749600; 57196355861; 7004473713; 57560194800; 15022279700; 8253293100; 35577484500; 16231200100; 8230111200","Methylmercury alters the number and topography of NO-synthase positive neurons in embryonic retina: Protective effect of alpha-tocopherol","2018","Toxicology in Vitro","53","","","89","98","9","3","10.1016/j.tiv.2018.07.018","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85051383478&doi=10.1016%2fj.tiv.2018.07.018&partnerID=40&md5=06e4c0fef56d7123ba57e8cd5ddb12d7","Article","Final","","Scopus","2-s2.0-85051383478"
"Muniz J.A.P.C.; Athaide L.M.D.; Gomes B.D.; Finlay B.L.; De Lima Silveira L.C.","Muniz, José Augusto Pereira Carneiro (35586903900); Athaide, Luana Modesto De (56462865000); Gomes, Bruno Duarte (15022279700); Finlay, Barbara L. (7102051208); De Lima Silveira, Luiz Carlos (55211983800)","35586903900; 56462865000; 15022279700; 7102051208; 55211983800","Ganglion cell and displaced amacrine cell density distribution in the retina of the howler monkey (Alouatta caraya)","2014","PLoS ONE","9","12","e115291","","","","26","10.1371/journal.pone.0115291","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84919933281&doi=10.1371%2fjournal.pone.0115291&partnerID=40&md5=04670084957a5c0a78588d395bf7bbcc","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-84919933281"
"da Costa G.M.; dos Anjos L.M.; Souza G.S.; Gomes B.D.; Saito C.A.; Pinheiro M.d.C.N.; Ventura D.F.; da Silva Filho M.; Silveira L.C.L.","da Costa, Genilma M. (36778187100); dos Anjos, Laiza M. (24066525200); Souza, Givago S. (57560194800); Gomes, Bruno D. (15022279700); Saito, Cézar A. (7005050536); Pinheiro, Maria da Conceição N. (7101819165); Ventura, Dora F. (7005483553); da Silva Filho, Manoel (8783869800); Silveira, Luiz Carlos L. (35577484500)","36778187100; 24066525200; 57560194800; 15022279700; 7005050536; 7101819165; 7005483553; 8783869800; 35577484500","Mercury toxicity in Amazon gold miners: Visual dysfunction assessed by retinal and cortical electrophysiology","2008","Environmental Research","107","1","","98","107","9","35","10.1016/j.envres.2007.08.004","https://www.scopus.com/inward/record.uri?eid=2-s2.0-41949094343&doi=10.1016%2fj.envres.2007.08.004&partnerID=40&md5=3cebaaa99358b9693fe439c0f9e38302","Article","Final","","Scopus","2-s2.0-41949094343"
"Duarte Gomes B.; Da Silva Souza G.; Monteiro Viana G.; Neves De Souza I.C.; Do Socorro Queiroz Feio P.; Doederlein Schwartz I.V.; Ruschel Marinho D.; Da Silva Filho M.; Giugliani R.; De Lima Silveira L.C.; Santana Da Silva L.C.","Duarte Gomes, Bruno (15022279700); Da Silva Souza, Givago (57560194800); Monteiro Viana, Gustavo (55210822900); Neves De Souza, Isabel Cristina (55210823200); Do Socorro Queiroz Feio, Patricia (55210823300); Doederlein Schwartz, Ida Vanessa (7201769440); Ruschel Marinho, Diane (6602891089); Da Silva Filho, Manoel (8783869800); Giugliani, Roberto (7005600401); De Lima Silveira, Luiz Carlos (55211983800); Santana Da Silva, Luiz Carlos (6508020780)","15022279700; 57560194800; 55210822900; 55210823200; 55210823300; 7201769440; 6602891089; 8783869800; 7005600401; 55211983800; 6508020780","Visual dysfunction of type i and VI mucopolysaccharidosis patients evaluated with visual evoked cortical potential","2012","Case Reports in Ophthalmology","3","1","","104","112","8","4","10.1159/000337492","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84860758622&doi=10.1159%2f000337492&partnerID=40&md5=cfe336994773e617d2db602668fcfbe3","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-84860758622"
"Branco E.; Cabral R.; Gomes B.D.; Kfoury J.R.; Miglino M.A.","Branco, Érika (35117514600); Cabral, Rosa (25724177700); Gomes, Bruno Duarte (15022279700); Kfoury, José Roberto (6506460419); Miglino, Maria Angelica (7004508337)","35117514600; 25724177700; 15022279700; 6506460419; 7004508337","Bone marrow cells of swine: Collection and separation","2012","Microscopy Research and Technique","75","7","","917","920","3","6","10.1002/jemt.22013","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84862645961&doi=10.1002%2fjemt.22013&partnerID=40&md5=5c75228332557b1ac72958a966e7197f","Article","Final","All Open Access; Green Open Access","Scopus","2-s2.0-84862645961"
"Barboni M.T.S.; Gomes B.D.; Souza G.S.; Rodrigues A.R.; Ventura D.F.; Silveira L.C.L.","Barboni, M.T.S. (24066180500); Gomes, B.D. (15022279700); Souza, G.S. (57560194800); Rodrigues, A.R. (12768766500); Ventura, D.F. (7005483553); Silveira, L.C.L. (35577484500)","24066180500; 15022279700; 57560194800; 12768766500; 7005483553; 35577484500","Chromatic spatial contrast sensitivity estimated by visual evoked cortical potential and psychophysics","2013","Brazilian Journal of Medical and Biological Research","46","2","","154","163","9","7","10.1590/1414-431X20122428","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84875639452&doi=10.1590%2f1414-431X20122428&partnerID=40&md5=9a74a584e64978c7cc1a16ad93989177","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-84875639452"
"De Carvalho S.R.; Filho I.C.; De Resende D.C.O.; Siravenha A.C.Q.; Meiguins B.S.; Debarba H.G.; Gomes B.D.","De Carvalho, Schubert Ribeiro (56404164400); Filho, Iraquitan Cordeiro (57200170228); De Resende, Damares Crystina Oliveira (57193612237); Siravenha, Ana Carolina Quintao (50861781600); Meiguins, Bianchi Serique (57126167600); Debarba, Henrique Galvan (36717483900); Gomes, Bruno Duarte (15022279700)","56404164400; 57200170228; 57193612237; 50861781600; 57126167600; 36717483900; 15022279700","A novel procedure for classification of early human actions from EEG signals","2017","Proceedings - 2017 Brazilian Conference on Intelligent Systems, BRACIS 2017","2018-January","","","240","245","5","3","10.1109/BRACIS.2017.39","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85049527454&doi=10.1109%2fBRACIS.2017.39&partnerID=40&md5=d02cfb9cde913a2f5819eb3f51838c69","Conference paper","Final","","Scopus","2-s2.0-85049527454"
"Andres M.P.; Rufino C.D.C.; Krishnan R.A.; Jain S.; Gomes B.D.; Abrao M.S.","Andres, Marina Paula (56106299000); Rufino, Clarisse da Costa (60682619100); Krishnan, Ramanathan Anantharama (60683079900); Jain, Sidharth (60682984900); Gomes, Bruno Duarte (15022279700); Abrao, Mauricio S. (6701826818)","56106299000; 60682619100; 60683079900; 60682984900; 15022279700; 6701826818","Machine learning models for non-invasive endometriosis triage using a laparoscopically and histologically verified cohort","2026","European Journal of Obstetrics and Gynecology and Reproductive Biology","324","","115237","","","","0","10.1016/j.ejogrb.2026.115237","https://www.scopus.com/inward/record.uri?eid=2-s2.0-105041256317&doi=10.1016%2fj.ejogrb.2026.115237&partnerID=40&md5=48b9539d65b618e046479d83bf3a7a4e","Article","Final","","Scopus","2-s2.0-105041256317"
"Gomes B.D.; Souza G.S.; Lima M.G.; Rodrigues A.R.; Saito C.A.; Filho M.D.S.; Silveira L.C.L.","Gomes, Bruno D. (15022279700); Souza, Givago S. (57560194800); Lima, Monica G. (24461827200); Rodrigues, Anderson R. (12768766500); Saito, Cézar A. (7005050536); Filho, Manoel Da Silva (8783869800); Silveira, Luiz Carlos L. (35577484500)","15022279700; 57560194800; 24461827200; 12768766500; 7005050536; 8783869800; 35577484500","Color discrimination ellipses of trichromats measured with transient and steady state visual evoked potentials","2008","Visual Neuroscience","25","3","","333","339","6","9","10.1017/S0952523808080383","https://www.scopus.com/inward/record.uri?eid=2-s2.0-46749157927&doi=10.1017%2fS0952523808080383&partnerID=40&md5=73d5719881e04d602203bb808374e430","Conference paper","Final","","Scopus","2-s2.0-46749157927"
