"Authors","Author full names","Author(s) ID","Title","Year","Source title","Volume","Issue","Art. No.","Page start","Page end","Page count","Cited by","DOI","Link","Document Type","Publication Stage","Open Access","Source","EID"
"Santiago L.F.; Rocha E.G.; Freire M.A.M.; Dias I.A.; Lent R.; Houzel J.C.; Picanço-Diniz C.W.; Pereira Jr. A.; Franca J.G.","Santiago, L.F. (15623838900); Rocha, E.G. (15623652100); Freire, M.A.M. (57193482124); Dias, I.A. (15623184500); Lent, R. (55245100400); Houzel, J.C. (6508375191); Picanço-Diniz, C.W. (6701676103); Pereira Jr., Antonio (56962776600); Franca, J.G. (7005735149)","15623838900; 15623652100; 57193482124; 15623184500; 55245100400; 6508375191; 6701676103; 56962776600; 7005735149","The organizational variability of the rodent somatosensory cortex","2007","Reviews in the Neurosciences","18","3-4","","283","294","11","28","10.1515/REVNEURO.2007.18.3-4.283","https://www.scopus.com/inward/record.uri?eid=2-s2.0-37749022854&doi=10.1515%2fREVNEURO.2007.18.3-4.283&partnerID=40&md5=9ac6d5157691bd74d5545cb22c418914","Review","Final","","Scopus","2-s2.0-37749022854"
"Freitas P.S.L.; Lima A.V.L.; Carvalho K.G.B.; Cabral T.D.S.; de Farias A.M.; Rodrigues A.P.D.; Diniz D.G.; Picanço Diniz C.W.; Diniz Júnior J.A.P.","Freitas, Priscilla Dos Santos Lieuthier (57213016797); Lima, Ana Victória de Lima (57221517905); Carvalho, Karina Glazianne Barbosa (58364742300); Cabral, Tatyane da Silva (57221518672); de Farias, Alexandre Maia (57216374488); Rodrigues, Ana Paula Drummond (36180252700); Diniz, Daniel Guerreiro (36195579100); Picanço Diniz, Cristovam Wanderley (6701676103); Diniz Júnior, José Antônio Picanço (7005040559)","57213016797; 57221517905; 58364742300; 57221518672; 57216374488; 36180252700; 36195579100; 6701676103; 7005040559","Limbic encephalitis brain damage induced by cocal virus in adult mice is reduced by environmental enrichment: Neuropathological and behavioral studies","2021","Viruses","13","1","48","","","","4","10.3390/v13010048","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85099331853&doi=10.3390%2fv13010048&partnerID=40&md5=b4746f82bfc4337e8bef6657a2d32668","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-85099331853"
"da Costa E.R.; Henrique E.P.; da Silva J.B.; Pereira P.D.C.; de Abreu C.C.; Fernandes T.N.; Magalhães N.G.M.; de Jesus Falcão da Silva A.; Guerreiro L.C.F.; Diniz C.G.; Diniz C.W.P.; Diniz D.G.","da Costa, Emanuel Ramos (57217156373); Henrique, Ediely Pereira (57194493912); da Silva, João Batista (57217159295); Pereira, Patrick Douglas Corrêa (57197065020); de Abreu, Cintya Castro (57209240650); Fernandes, Taiany Nogueira (56702115600); Magalhães, Nara Gyzely Morais (56441298000); de Jesus Falcão da Silva, Anderson (57217155558); Guerreiro, Luma Cristina Ferreira (57217156892); Diniz, Cristovam Guerreiro (57223082366); Diniz, Cristovam Wanderley Picanço (6701676103); Diniz, Daniel Guerreiro (36195579100)","57217156373; 57194493912; 57217159295; 57197065020; 57209240650; 56702115600; 56441298000; 57217155558; 57217156892; 57223082366; 6701676103; 36195579100","Changes in hippocampal astrocyte morphology of Ruddy turnstone (Arenaria interpres) during the wintering period at the mangroves of Amazon River estuary","2020","Journal of Chemical Neuroanatomy","108","","101805","","","","2","10.1016/j.jchemneu.2020.101805","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85086510591&doi=10.1016%2fj.jchemneu.2020.101805&partnerID=40&md5=f78e4aeb7abb23fe545ce159cb200904","Article","Final","","Scopus","2-s2.0-85086510591"
"Maia-Farias A.; Lima C.M.; Freitas P.S.L.; Diniz D.G.; Rodrigues A.P.D.; Quaresma J.A.S.; Picanço Diniz C.W.; Diniz J.A.","Maia-Farias, A. (57216374488); Lima, C.M. (56441100600); Freitas, P.S.L. (57213016797); Diniz, D.G. (36195579100); Rodrigues, A.P.D. (36180252700); Quaresma, J.A.S. (6701575184); Picanço Diniz, C.W. (6701676103); Diniz, J.A. (7005040559)","57216374488; 56441100600; 57213016797; 36195579100; 36180252700; 6701575184; 6701676103; 7005040559","Early and late neuropathological features of meningoencephalitis associated with maraba virus infection","2020","Brazilian Journal of Medical and Biological Research","53","4","e8604","","","","3","10.1590/1414-431x20208604","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85083327186&doi=10.1590%2f1414-431x20208604&partnerID=40&md5=676453962c4549a143cbdd524cda5143","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-85083327186"
"Passos P.P.; Borba J.M.C.; Rocha-de-Melo A.P.; Guedes R.C.A.; da Silva R.P.; Filho W.T.M.; Gouveia K.M.M.; Navarro D.M.D.A.F.; Santos G.K.N.; Borner R.; Picanço-Diniz C.W.; Pereira A.; de Oliveira Costa M.S.M.; Rodrigues M.C.A.; Andrade-da-Costa B.L.D.S.","Passos, Priscila Pereira (36446487100); Borba, Juliana Maria Carrazone (15742047700); Rocha-de-Melo, Ana Paula (6507559819); Guedes, Rubem Carlos Araujo (7103388671); da Silva, Reginaldo Pereira (36445484200); Filho, Waldenício Teixeira Melo (55257306300); Gouveia, Kátia Maria Marques (55257782700); Navarro, Daniela Maria do Amaral Ferraz (7004873677); Santos, Geanne Karla Novais (25825585100); Borner, Roseane (52263266400); Picanço-Diniz, Cristovam Wanderley (6701676103); Pereira, Antonio (56962776600); de Oliveira Costa, Miriam Stela Maris (16635445700); Rodrigues, Marcelo Cairrão Araújo (7202521555); Andrade-da-Costa, Belmira Lara da Silveira (35617781300)","36446487100; 15742047700; 6507559819; 7103388671; 36445484200; 55257306300; 55257782700; 7004873677; 25825585100; 52263266400; 6701676103; 56962776600; 16635445700; 7202521555; 35617781300","Dopaminergic cell populations of the rat substantia nigra are differentially affected by essential fatty acid dietary restriction over two generations","2012","Journal of Chemical Neuroanatomy","44","2","","66","75","9","15","10.1016/j.jchemneu.2012.05.003","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84864017980&doi=10.1016%2fj.jchemneu.2012.05.003&partnerID=40&md5=ef0fb63c5ccd3ebe5e1f78672ef8edcf","Article","Final","All Open Access; Green Open Access","Scopus","2-s2.0-84864017980"
"Ramos P.K.S.; Brito M.D.V.; Silveira F.T.; Salgado C.G.; De Souza W.; Picanço-Diniz C.W.; Picanço-Diniz Jr. J.A.","Ramos, Patricia Karla Santos (7103233174); Brito, Maysa De Vasconcelos (55542758800); Silveira, Fernando Tobias (23393691700); Salgado, Cláudio Guedes (8522894300); De Souza, Wanderley (35595639800); Picanço-Diniz, Cristovam Wanderley (6701676103); Picanço-Diniz Jr., José Antonio (6505614369)","7103233174; 55542758800; 23393691700; 8522894300; 35595639800; 6701676103; 6505614369","In vitro cytokines profile and ultrastructural changes of microglia and macrophages following interaction with Leishmania","2014","Parasitology","141","8","","1052","1063","11","11","10.1017/S0031182014000274","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84901912317&doi=10.1017%2fS0031182014000274&partnerID=40&md5=af06096440f07041ca6e2331fbf5a91f","Article","Final","","Scopus","2-s2.0-84901912317"
"Guerreiro L.C.F.; Henrique E.P.; da Silva Rosa J.B.; Pereira P.D.C.; de Abreu C.C.; Fernandes T.N.; de Morais Magalhães N.G.; de Jesus Falcão da Silva A.; da Costa E.R.; Guerreiro-Diniz C.; Diniz C.W.P.; Diniz D.G.","Guerreiro, Luma Cristina Ferreira (57217156892); Henrique, Ediely Pereira (57194493912); da Silva Rosa, João Batista (57226094026); Pereira, Patrick Douglas Corrêa (57197065020); de Abreu, Cintya Castro (57209240650); Fernandes, Taiany Nogueira (56702115600); de Morais Magalhães, Nara Gyzely (57194498753); de Jesus Falcão da Silva, Anderson (57217155558); da Costa, Emanuel Ramos (57217156373); Guerreiro-Diniz, Cristovam (56702231100); Diniz, Cristovam Wanderley Picanço (6701676103); Diniz, Daniel Guerreiro (36195579100)","57217156892; 57194493912; 57226094026; 57197065020; 57209240650; 56702115600; 57194498753; 57217155558; 57217156373; 56702231100; 6701676103; 36195579100","Plasticity in the hippocampal formation of shorebirds during the wintering period: Stereological analysis of parvalbumin neurons in Actitis macularius","2022","Learning and Behavior","50","1","","45","54","9","2","10.3758/s13420-021-00473-6","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85110262937&doi=10.3758%2fs13420-021-00473-6&partnerID=40&md5=f056dc163242a4eb39ca69a85974cc33","Article","Final","All Open Access; Bronze Open Access; Green Open Access","Scopus","2-s2.0-85110262937"
"Bento-Torres J.; Sobral L.L.; Reis R.R.; De Oliveira R.B.; Anthony D.C.; Vasconcelos P.F.C.; Picanço Diniz C.W.","Bento-Torres, J. (15045895500); Sobral, L.L. (24462879400); Reis, R.R. (56861717100); De Oliveira, R.B. (57218588910); Anthony, D.C. (7102866439); Vasconcelos, P.F.C. (35602021900); Picanço Diniz, Cristovam Wanderley (6701676103)","15045895500; 24462879400; 56861717100; 57218588910; 7102866439; 35602021900; 6701676103","Age and Environment Influences on Mouse Prion Disease Progression: Behavioral Changes and Morphometry and Stereology of Hippocampal Astrocytes","2017","Oxidative Medicine and Cellular Longevity","2017","","4504925","","","","8","10.1155/2017/4504925","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85012188087&doi=10.1155%2f2017%2f4504925&partnerID=40&md5=3e04298ceedbd4e7bcf19170dace8913","Article","Final","All Open Access; Green Open Access; Hybrid Gold Open Access","Scopus","2-s2.0-85012188087"
"Pereira P.D.C.; Henrique E.P.; Porfírio D.M.; Crispim C.C.D.S.; Campos M.T.B.; de Oliveira R.M.; Silva I.M.S.; Guerreiro L.C.F.; da Silva T.W.P.; da Silva A.D.J.F.; Rosa J.B.D.S.; de Azevedo D.L.F.; Lima C.G.C.; Castro de Abreu C.; Filho C.S.; Diniz D.L.W.P.; Magalhães N.G.D.M.; Guerreiro-Diniz C.; Diniz C.W.P.; Diniz D.G.","Pereira, Patrick Douglas Corrêa (57197065020); Henrique, Ediely Pereira (57194493912); Porfírio, Danillo Monteiro (57217288110); Crispim, Caio César de Sousa (57217285397); Campos, Maitê Thaís Barros (57217296331); de Oliveira, Renata Melo (57079503700); Silva, Isabella Mesquita Sfair (57217290668); Guerreiro, Luma Cristina Ferreira (57217156892); da Silva, Tiago Werley Pires (57217297838); da Silva, Anderson de Jesus Falcão (57217287794); Rosa, João Batista da Silva (57217290308); de Azevedo, Dmitre Leonardo Ferreira (57217291915); Lima, Cecília Gabriella Coutinho (57217293195); Castro de Abreu, Cintya (57217290690); Filho, Carlos Santos (11339194800); Diniz, Domingos Luiz Wanderley Picanço (57214034341); Magalhães, Nara Gyzely de Morais (56441298000); Guerreiro-Diniz, Cristovam (56702231100); Diniz, Cristovam Wanderley Picanço (6701676103); Diniz, Daniel Guerreiro (36195579100)","57197065020; 57194493912; 57217288110; 57217285397; 57217296331; 57079503700; 57217290668; 57217156892; 57217297838; 57217287794; 57217290308; 57217291915; 57217293195; 57217290690; 11339194800; 57214034341; 56441298000; 56702231100; 6701676103; 36195579100","Environmental Enrichment Improved Learning and Memory, Increased Telencephalic Cell Proliferation, and Induced Differential Gene Expression in Colossoma macropomum","2020","Frontiers in Pharmacology","11","","840","","","","14","10.3389/fphar.2020.00840","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85087034339&doi=10.3389%2ffphar.2020.00840&partnerID=40&md5=470d88ce88fcbf977810c413a9a7a9ce","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-85087034339"
"Jardim N.Y.V.; Bento-Torres N.V.O.; Costa V.O.; Carvalho J.P.R.; Pontes H.T.S.; Tomás A.M.; Sosthenes M.C.K.; Erickson K.I.; Bento-Torres J.; Diniz C.W.P.","Jardim, Naina Yuki Vieira (57193724285); Bento-Torres, Natáli Valim Oliver (35324084800); Costa, Victor Oliveira (57189035797); Carvalho, Josilayne Patricia Ramos (57222241595); Pontes, Helen Tatiane Santos (57222240898); Tomás, Alessandra Mendonça (56645993400); Sosthenes, Marcia Consentino Kronka (55224737400); Erickson, Kirk I. (7101770339); Bento-Torres, João (15045895500); Diniz, Cristovam Wanderley Picanço (6701676103)","57193724285; 35324084800; 57189035797; 57222241595; 57222240898; 56645993400; 55224737400; 7101770339; 15045895500; 6701676103","Dual-Task Exercise to Improve Cognition and Functional Capacity of Healthy Older Adults","2021","Frontiers in Aging Neuroscience","13","","589299","","","","75","10.3389/fnagi.2021.589299","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85102012326&doi=10.3389%2ffnagi.2021.589299&partnerID=40&md5=820311687f8285fd19e46b008e23324d","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-85102012326"
"de Leão E.R.L.P.; de Souza D.N.C.; de Moura L.V.B.; da Silveira Júnior A.M.; dos Santos A.L.G.; Diniz D.G.; Diniz C.W.P.; Sosthenes M.C.K.","de Leão, Ellen Rose Leandro Ponce (57219946103); de Souza, Dilza Nazaré Colares (57219949386); de Moura, Larissa Victória Barra (58375979300); da Silveira Júnior, Antonio Morais (57219946086); dos Santos, Alinne Lorrany Gomes (57219950410); Diniz, Daniel Guerreiro (36195579100); Diniz, Cristovam Wanderley Picanço (6701676103); Sosthenes, Marcia Consentino Kronka (55224737400)","57219946103; 57219949386; 58375979300; 57219946086; 57219950410; 36195579100; 6701676103; 55224737400","Lateral septum microglial changes and behavioral abnormalities of mice exposed to valproic acid during the prenatal period","2021","Journal of Chemical Neuroanatomy","111","","101875","","","","4","10.1016/j.jchemneu.2020.101875","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85096238194&doi=10.1016%2fj.jchemneu.2020.101875&partnerID=40&md5=1df7f26e0bec9da0dddb40c11358a081","Article","Final","","Scopus","2-s2.0-85096238194"
"Diniz D.G.; Bento-Torres J.; da Costa V.O.; Carvalho J.P.R.; Tomás A.M.; Galdino de Oliveira T.C.; Soares F.C.; de Macedo L.D.E.D.; Jardim N.Y.V.; Bento-Torres N.V.O.; Anthony D.C.; Brites D.; Picanço Diniz C.W.","Diniz, Daniel Guerreiro (36195579100); Bento-Torres, João (15045895500); da Costa, Victor Oliveira (57947737700); Carvalho, Josilayne Patricia Ramos (57222241595); Tomás, Alessandra Mendonça (56645993400); Galdino de Oliveira, Thaís Cristina (59368051000); Soares, Fernanda Cabral (56083268300); de Macedo, Liliane Dias e Dias (57190746971); Jardim, Naina Yuki Vieira (57193724285); Bento-Torres, Natáli Valim Oliver (35324084800); Anthony, Daniel Clive (7102866439); Brites, Dora (7004026610); Picanço Diniz, Cristovam Wanderley (6701676103)","36195579100; 15045895500; 57947737700; 57222241595; 56645993400; 59368051000; 56083268300; 57190746971; 57193724285; 35324084800; 7102866439; 7004026610; 6701676103","The Hidden Dangers of Sedentary Living: Insights into Molecular, Cellular, and Systemic Mechanisms","2024","International Journal of Molecular Sciences","25","19","10757","","","","9","10.3390/ijms251910757","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85206460825&doi=10.3390%2fijms251910757&partnerID=40&md5=1e17ae85b1e3f50162b5dae4cef61400","Review","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-85206460825"
"Santos-Filho C.; de Lima C.M.; Fôro C.A.R.; de Oliveira M.A.; Magalhães N.G.M.; Guerreiro-Diniz C.; Diniz D.G.; Vasconcelos P.F.C.; Diniz C.W.P.","Santos-Filho, Carlos (60349657500); de Lima, Camila M. (56441100600); Fôro, César A.R. (36195517600); de Oliveira, Marcus A. (56260324600); Magalhães, Nara G.M. (56441298000); Guerreiro-Diniz, Cristovam (56702231100); Diniz, Daniel G. (36195579100); Vasconcelos, Pedro F. da C. (35602021900); Diniz, Cristovam W.P. (6701676103)","60349657500; 56441100600; 36195517600; 56260324600; 56441298000; 56702231100; 36195579100; 35602021900; 6701676103","Visuospatial learning and memory in the Cebus apella and microglial morphology in the molecular layer of the dentate gyrus and CA1 lacunosum molecular layer","2014","Journal of Chemical Neuroanatomy","61","","","176","188","12","18","10.1016/j.jchemneu.2014.10.001","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84916215867&doi=10.1016%2fj.jchemneu.2014.10.001&partnerID=40&md5=5d84559d5f71a3a951c2f8ac488d7303","Article","Final","","Scopus","2-s2.0-84916215867"
