"Authors","Author full names","Author(s) ID","Title","Year","Source title","Volume","Issue","Art. No.","Page start","Page end","Page count","Cited by","DOI","Link","Document Type","Publication Stage","Open Access","Source","EID"
"Ramos P.K.S.; Diniz J.A.P.; Silva E.O.; Quaresma J.A.S.; Saraiva E.M.; Seabra S.H.; Atella G.C.; de Souza W.","Ramos, Patrícia K.S. (7103233174); Diniz, José A.P. (7005040559); Silva, Edilene O. (56778034700); Quaresma, Juarez A.S. (6701575184); Saraiva, Elvira M. (7003770470); Seabra, Sérgio H. (6602332045); Atella, Geórgia C. (6701530175); de Souza, Wanderley (35595639800)","7103233174; 7005040559; 56778034700; 6701575184; 7003770470; 6602332045; 6701530175; 35595639800","Characterization in vivo and in vitro of a strain of Leishmania (Viannia) shawi from the Amazon Region","2009","Parasitology International","58","2","","154","160","6","4","10.1016/j.parint.2009.01.009","https://www.scopus.com/inward/record.uri?eid=2-s2.0-65249117070&doi=10.1016%2fj.parint.2009.01.009&partnerID=40&md5=964931c5b0b4cdb775aee8778b4d9c56","Article","Final","","Scopus","2-s2.0-65249117070"
"Ávila L.T.; Galué-Parra A.J.; Moraes L.S.; Hage A.A.P.; Rodrigues A.P.D.; Farias L.H.S.; Sena C.B.C.; Sampaio S.C.; da Silva E.O.","Ávila, Leslye T. (58960847900); Galué-Parra, Adan J. (57219286807); Moraes, Lienne S. (57057207400); Hage, Amanda A. P. (56767848800); Rodrigues, Ana P. D. (36180252700); Farias, Luis H. S. (55989346500); Sena, Chubert B. C. (14622029700); Sampaio, Sandra C. (8317317100); da Silva, Edilene Oliveira (56778034700)","58960847900; 57219286807; 57057207400; 56767848800; 36180252700; 55989346500; 14622029700; 8317317100; 56778034700","Crotoxin Elicits Differential Increases in Macrophage Lipid Droplet Formation In Vitro Modulated during Leishmania (Leishmania) amazonensis Infection","2025","ACS Omega","10","30","","33619","33628","9","0","10.1021/acsomega.5c04319","https://www.scopus.com/inward/record.uri?eid=2-s2.0-105013517255&doi=10.1021%2facsomega.5c04319&partnerID=40&md5=20a23e5f2d404ec9c4fc1b42bdd8887b","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-105013517255"
"Ferreira L.M.D.M.C.; Modesto Y.Y.; Souza P.D.Q.D.; Nascimento F.C.D.A.; Pereira R.R.; Converti A.; Lynch D.G.; Brasil D.D.S.B.; da Silva E.O.; Silva-Júnior J.O.C.; Ribeiro-Costa R.M.","Ferreira, Lindalva Maria de Meneses Costa (57652375000); Modesto, Yuri Yoshioka (59144099800); Souza, Poliana Dimsan Queiroz de (59002935400); Nascimento, Fabiana Cristina de Araújo (57202627864); Pereira, Rayanne Rocha (57211535900); Converti, Attilio (7006895863); Lynch, Desireé Gyles (58119959100); Brasil, Davi do Socorro Barros (6602774614); da Silva, Edilene Oliveira (56778034700); Silva-Júnior, José Otávio Carréra (59157776000); Ribeiro-Costa, Roseane Maria (24366871500)","57652375000; 59144099800; 59002935400; 57202627864; 57211535900; 7006895863; 58119959100; 6602774614; 56778034700; 59157776000; 24366871500","Characterization, Biocompatibility and Antioxidant Activity of Hydrogels Containing Propolis Extract as an Alternative Treatment in Wound Healing","2024","Pharmaceuticals","17","5","575","","","","21","10.3390/ph17050575","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85194160649&doi=10.3390%2fph17050575&partnerID=40&md5=865dd0871cd9f0380f0516498d04c1c3","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-85194160649"
"de Oliveira F.R.; da Silva N.M.; Hamoy M.; Crespo-López M.E.; Ferreira I.M.; da Silva E.O.; de Matos Macchi B.; Do Nascimento J.L.M.","de Oliveira, Fábio Rodrigues (57193393095); da Silva, Nágila Monteiro (57733727000); Hamoy, Moisés (55932753300); Crespo-López, Maria Elena (8230111500); Ferreira, Irlon Maciel (57196020930); da Silva, Edilene Oliveira (56778034700); de Matos Macchi, Barbarella (24067354900); Do Nascimento, José Luiz Martins (7004473713)","57193393095; 57733727000; 55932753300; 8230111500; 57196020930; 56778034700; 24067354900; 7004473713","The GABAergic System and Endocannabinoids in Epilepsy and Seizures: What Can We Expect from Plant Oils?","2022","Molecules","27","11","3595","","","","7","10.3390/molecules27113595","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85131626828&doi=10.3390%2fmolecules27113595&partnerID=40&md5=fe9bf76a8e3ad1611c05a41d5400afe1","Review","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-85131626828"
"Shinkai V.M.T.; Sampaio I.M.O.; dos Santos E.G.; Galué-Parra A.J.; Ferreira D.P.; Baliza D.D.M.S.; Ramos N.F.; Pimenta R.S.; Burbano R.M.R.; Sena C.B.C.; Macchi B.M.; Ferreira I.M.; Silva E.O.; do Nascimento J.L.M.","Shinkai, Victoria Mae Tsuruzaki (57224797113); Sampaio, Izana Marize Oliveira (58032105500); dos Santos, Eline Gomes (58032105600); Galué-Parra, Adan Jesús (57219286807); Ferreira, Dionisia Pelaes (58032269400); Baliza, Drielly Dayanne Monteiro Santos (58032105700); Ramos, Neidiane Farias (58032105800); Pimenta, Raphael Sanzio (6603347120); Burbano, Rommel Mario Rodriguez (35199598100); Sena, Chubert Bernardo Castro (14622029700); Macchi, Barbarella Matos (24067354900); Ferreira, Irlon Maciel (57196020930); Silva, Edilene Oliveira (56778034700); do Nascimento, José Luiz Martins (7004473713)","57224797113; 58032105500; 58032105600; 57219286807; 58032269400; 58032105700; 58032105800; 6603347120; 35199598100; 14622029700; 24067354900; 57196020930; 56778034700; 7004473713","In Vitro Cytotoxic Effects and Mechanisms of Action of Eleutherine Isolated from Eleutherine plicata Bulb in Rat Glioma C6 Cells","2022","Molecules","27","24","8850","","","","6","10.3390/molecules27248850","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85144862396&doi=10.3390%2fmolecules27248850&partnerID=40&md5=181e97180e3f5fd1fb6d12f5b01ccc43","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-85144862396"
"Ferreira L.M.D.M.C.; Pereira R.R.; Oliveira K.D.A.; Converti A.; da Silva E.O.; Silva-Júnior J.O.C.; Ribeiro-Costa R.M.","Ferreira, Lindalva Maria de Meneses Costa (57652375000); Pereira, Rayanne Rocha (57211535900); Oliveira, Kalene de Almeida (60120035900); Converti, Attilio (7006895863); da Silva, Edilene Oliveira (56778034700); Silva-Júnior, José Otávio Carréra (59157776000); Ribeiro-Costa, Roseane Maria (24366871500)","57652375000; 57211535900; 60120035900; 7006895863; 56778034700; 59157776000; 24366871500","Quantification of Caffeic Acid as Well as Antioxidant and Cytotoxic Activities of Ucuuba (Virola surinamensis) Co-Product Extract to Obtain New Functional and Nutraceutical Foods","2025","Applied Sciences (Switzerland)","15","18","10291","","","","1","10.3390/app151810291","https://www.scopus.com/inward/record.uri?eid=2-s2.0-105017430368&doi=10.3390%2fapp151810291&partnerID=40&md5=67bfc8ed0cc0f609fdef0ce134303fe7","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-105017430368"
"Silva N.M.D.; Lopes I.C.S.; Galué-Parra A.J.; Ferreira I.M.; Sena C.B.C.D.; Silva E.O.D.; Macchi B.D.M.; Oliveira F.R.D.; do Nascimento J.L.M.","Silva, Nágila Monteiro da (57733727000); Lopes, Izabella Carla Silva (59238670200); Galué-Parra, Adan Jesus (57219286807); Ferreira, Irlon Maciel (57196020930); Sena, Chubert Bernardo Castro de (14622029700); Silva, Edilene Oliveira da (56778034700); Macchi, Barbarella de Matos (24067354900); Oliveira, Fábio Rodrigues de (57193393095); do Nascimento, José Luiz Martins (7004473713)","57733727000; 59238670200; 57219286807; 57196020930; 14622029700; 56778034700; 24067354900; 57193393095; 7004473713","Fatty Acid Amides Suppress Proliferation via Cannabinoid Receptors and Promote the Apoptosis of C6 Glioma Cells in Association with Akt Signaling Pathway Inhibition","2024","Pharmaceuticals","17","7","873","","","","5","10.3390/ph17070873","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85199913702&doi=10.3390%2fph17070873&partnerID=40&md5=0ffe1911c350ddd1d33f8e554e57a2c2","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-85199913702"
"Silva E.O.; Diniz J.P.; Alberio S.; Lainson R.; De Souza W.; DaMatta R.A.","Silva, Edilene O. (56778034700); Diniz, José P. (7005040559); Alberio, Sanny (7801622342); Lainson, Ralph (7005168102); De Souza, Wanderley (35595639800); DaMatta, Renato A. (6603741772)","56778034700; 7005040559; 7801622342; 7005168102; 35595639800; 6603741772","Blood monocyte alteration caused by a hematozoan infection in the lizard Ameiva ameiva (Reptilia: Teiidae)","2004","Parasitology Research","93","6","","448","456","8","12","10.1007/s00436-004-1151-3","https://www.scopus.com/inward/record.uri?eid=2-s2.0-4544382839&doi=10.1007%2fs00436-004-1151-3&partnerID=40&md5=28a9e20ee05e3ee71889ad16cdaabb77","Article","Final","","Scopus","2-s2.0-4544382839"
"Galué-Parra A.; de Moraes L.S.; Hage A.A.P.; Castro de Sena C.B.; Nascimento J.L.M.D.; da Silva E.O.","Galué-Parra, Adan (57219286807); de Moraes, Lienne Silveira (57813490100); Hage, Amanda Anastácia Pinto (56767848800); Castro de Sena, Chubert Bernardo (14041353600); Nascimento, Jose Luiz Martins do (57222546092); da Silva, Edilene Oliveira (56778034700)","57219286807; 57813490100; 56767848800; 14041353600; 57222546092; 56778034700","In vitro immunomodulatory effects of Caryocar villosum oil on murine macrophages","2024","Biomedicine and Pharmacotherapy","179","","117360","","","","3","10.1016/j.biopha.2024.117360","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85202820343&doi=10.1016%2fj.biopha.2024.117360&partnerID=40&md5=19f3138cfd10a284188330f6fb5a9aa3","Article","Final","All Open Access; Gold Open Access","Scopus","2-s2.0-85202820343"
"Da Silva B.J.M.; Souza-Monteiro J.R.; Rogez H.; Crespo-López M.E.; Do Nascimento J.L.M.; Silva E.O.","Da Silva, Bruno José Martins (7004356193); Souza-Monteiro, José Rogério (56393002100); Rogez, Herve (8510460600); Crespo-López, Maria Elena (8230111500); Do Nascimento, Jose Luiz M. (7004473713); Silva, Edilene O. (56778034700)","7004356193; 56393002100; 8510460600; 8230111500; 7004473713; 56778034700","Selective effects of Euterpe oleracea (açai) on Leishmania (Leishmania) amazonensis and Leishmania infantum","2018","Biomedicine and Pharmacotherapy","97","","","1613","1621","8","22","10.1016/j.biopha.2017.11.089","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85035748199&doi=10.1016%2fj.biopha.2017.11.089&partnerID=40&md5=5d5db700469905f761d9a535c8d4d697","Article","Final","","Scopus","2-s2.0-85035748199"
"Guimarães L.R.C.; Rodrigues A.P.D.; Marinho P.S.B.; Muller A.H.; Guilhon G.M.S.; Santos L.S.; Do Nascimento J.L.M.; Silva E.O.","Guimarães, Leda R. C. (36179594900); Rodrigues, Ana Paula D. (36180252700); Marinho, Patrícia S. B. (35173508600); Muller, Adolfo H. (7404061750); Guilhon, Giselle M. S. (6602918098); Santos, Lourivaldo S. (7202566688); Do Nascimento, José Luiz M. (7004473713); Silva, Edilene O. (56778034700)","36179594900; 36180252700; 35173508600; 7404061750; 6602918098; 7202566688; 7004473713; 56778034700","Activity of the julocrotine, a glutarimide alkaloid from Croton pullei var. glabrior, on Leishmania (L.) amazonensis","2010","Parasitology Research","107","5","","1075","1081","6","44","10.1007/s00436-010-1973-0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-79952108335&doi=10.1007%2fs00436-010-1973-0&partnerID=40&md5=e174fd93bcaae763cd709eb56f02cfc7","Article","Final","","Scopus","2-s2.0-79952108335"
"Da Costa J.P.; Rodrigues A.P.D.; Farias L.H.S.; Frade P.C.R.; Da Silva B.J.M.; Do Nascimento J.L.M.; Silva E.O.","Da Costa, Josineide P. (7006812186); Rodrigues, Ana Paula D. (36180252700); Farias, Luis Henrique S. (55989346500); Frade, Paula Cristina R. (57207931211); Da Silva, Bruno José Martins (7004356193); Do Nascimento, Jose Luiz M. (7004473713); Silva, Edilene O. (56778034700)","7006812186; 36180252700; 55989346500; 57207931211; 7004356193; 7004473713; 56778034700","Biological effects of kojic acid on human monocytes in vitro","2018","Biomedicine and Pharmacotherapy","101","","","100","106","6","24","10.1016/j.biopha.2018.02.036","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85042362169&doi=10.1016%2fj.biopha.2018.02.036&partnerID=40&md5=01edfa3e76fb2fb41c8672efab2e4df8","Article","Final","","Scopus","2-s2.0-85042362169"
"Queiroz J.P.; Oliveira F.R.; Santos E.G.; Holanda F.; Marinho V.; da Silva E.O.; Carvalho J.C.T.; Fernandes C.P.; Macchi B.M.; Ferreira I.M.; Nascimento J.L.M.","Queiroz, Jardel P. (60320403500); Oliveira, Fábio R. (57193393095); Santos, Eline Gomes (60320543400); Holanda, Fabrício (57209399063); Marinho, Victor (57208594819); da Silva, Edilene Oliveira (56778034700); Carvalho, José Carlos T. (57225198797); Fernandes, Caio P. (54922589100); Macchi, Barbarella M. (59676949700); Ferreira, Irlon M. (57196020930); Nascimento, José Luiz M. (57222546092)","60320403500; 57193393095; 60320543400; 57209399063; 57208594819; 56778034700; 57225198797; 54922589100; 59676949700; 57196020930; 57222546092","Silk Fibroin-Stabilized Lapachol Microemulsion Enhances Antiglioma Activity In Vitro","2026","Chemistry and Biodiversity","23","1","e01414","","","","0","10.1002/cbdv.202501414","https://www.scopus.com/inward/record.uri?eid=2-s2.0-105026996093&doi=10.1002%2fcbdv.202501414&partnerID=40&md5=3eec56ab7af3197e4f478467b69c57ea","Article","Final","All Open Access; Green Open Access; Hybrid Gold Open Access","Scopus","2-s2.0-105026996093"
"Rodrigues A.P.D.; Carvalho A.S.C.; Santos A.S.; Alves C.N.; do Nascimento J.L.M.; Silva E.O.","Rodrigues, Ana Paula D. (36180252700); Carvalho, Antônio Sergio C. (33267520500); Santos, Alberdan S. (7402214016); Alves, Claudio N. (55599343100); do Nascimento, José Luiz M. (7004473713); Silva, Edilene O. (56778034700)","36180252700; 33267520500; 7402214016; 55599343100; 7004473713; 56778034700","Kojic acid, a secondary metabolite from Aspergillus sp., acts as an inducer of macrophage activation","2011","Cell Biology International","35","4","","335","343","8","48","10.1042/CBI20100083","https://www.scopus.com/inward/record.uri?eid=2-s2.0-79952093147&doi=10.1042%2fCBI20100083&partnerID=40&md5=afd07adbc751bf60c2aac7c993387856","Article","Final","","Scopus","2-s2.0-79952093147"
"Da Silva B.J.M.; Hage A.A.P.; Silva E.O.; Rodrigues A.P.D.","Da Silva, Bruno José Martins (7004356193); Hage, Amanda Anastácia Pinto (56767848800); Silva, Edilene Oliveira (56778034700); Rodrigues, Ana Paula Drummond (36180252700)","7004356193; 56767848800; 56778034700; 36180252700","Medicinal plants from the Brazilian Amazonian region and their antileishmanial activity: a review","2018","Journal of Integrative Medicine","16","4","","211","222","11","51","10.1016/j.joim.2018.04.004","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85053658913&doi=10.1016%2fj.joim.2018.04.004&partnerID=40&md5=1a63b80f07de556afa750ebaefca0d73","Review","Final","","Scopus","2-s2.0-85053658913"
