"Authors","Author full names","Author(s) ID","Title","Year","Source title","Volume","Issue","Art. No.","Page start","Page end","Page count","Cited by","DOI","Link","Document Type","Publication Stage","Open Access","Source","EID"
"Ferreira W.A.S.; Pinheiro D.D.R.; Costa Junior C.A.D.; Rodrigues-Antunes S.; Araújo M.D.; Leão Barros M.B.; Teixeira A.C.D.S.; Faro T.A.S.; Burbano R.R.; Oliveira E.H.C.D.; Harada M.L.; Borges B.D.N.","Ferreira, Wallax Augusto Silva (55968986000); Pinheiro, Danilo Do Rosário (56410630900); Costa Junior, Carlos Antonio Da (57191107653); Rodrigues-Antunes, Symara (55968155500); Araújo, Mariana Diniz (56410424800); Leão Barros, Mariceli Baia (57191107328); Teixeira, Adriana Corrêa De Souza (57191107582); Faro, Thamirys Aline Silva (56692962400); Burbano, Rommel Rodriguez (35199598100); Oliveira, Edivaldo Herculano Correa De (57191110649); Harada, Maria Lúcia (7402782464); Borges, Bárbara Do Nascimento (36726471800)","55968986000; 56410630900; 57191107653; 55968155500; 56410424800; 57191107328; 57191107582; 56692962400; 35199598100; 57191110649; 7402782464; 36726471800","An update on the epigenetics of glioblastomas","2016","Epigenomics","8","9","","1289","1305","16","22","10.2217/epi-2016-0040","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84986903161&doi=10.2217%2fepi-2016-0040&partnerID=40&md5=03cd2c28443d5a51e35a27f054cd556d","Review","Final","","Scopus","2-s2.0-84986903161"
"Borges B.D.N.","Borges, Bárbara Do Nascimento (36726471800)","36726471800","Epigenetic alterations in canine mammary cancer","2022","Genetics and Molecular Biology","45","3","e20220131","","","","10","10.1590/1678-4685-GMB-2022-0131","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85141389446&doi=10.1590%2f1678-4685-GMB-2022-0131&partnerID=40&md5=080e77eb96a0b2ff7630bd89a13d54c6","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-85141389446"
"Bastos C.E.M.C.; do Nascimento Borges B.; Diniz I.G.; Brito J.R.N.; Anselmo N.P.; Pieczarka J.C.; Nagamachi C.Y.","Bastos, Carlos Eduardo Matos Carvalho (57202308668); do Nascimento Borges, Barbara (36726471800); Diniz, Isabela Guerreiro (54966516600); Brito, José Reginaldo Nascimento (35104251700); Anselmo, Nilson Praia (6506763525); Pieczarka, Julio Cesar (7003386889); Nagamachi, Cleusa Yoshiko (57201041892)","57202308668; 36726471800; 54966516600; 35104251700; 6506763525; 7003386889; 57201041892","MTHFR C677T polymorphism not associated with meningiomas: Study of an interethnic Brazilian population, and meta-analysis","2020","Meta Gene","26","","100795","","","","0","10.1016/j.mgene.2020.100795","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85090425183&doi=10.1016%2fj.mgene.2020.100795&partnerID=40&md5=6c38d4d1e183a5cf8125a92ba8f1f49d","Article","Final","","Scopus","2-s2.0-85090425183"
"Araújo M.D.; Borges B.N.; Rodrigues-Antunes S.; Burbano R.M.R.; Harada M.L.","Araújo, M.D. (56410424800); Borges, B.N. (36726471800); Rodrigues-Antunes, S. (55968155500); Burbano, R.M.R. (35199598100); Harada, M.L. (7402782464)","56410424800; 36726471800; 55968155500; 35199598100; 7402782464","Thymidylate synthase and methylenetetrahydrofolate reductase gene polymorphisms and gastric cancer susceptibility in a population of Northern Brazil","2015","Genetics and Molecular Research","14","3","","10001","10006","5","6","10.4238/2015.August.21.6","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84940174005&doi=10.4238%2f2015.August.21.6&partnerID=40&md5=d234401f06cc73ec2b399bef841a4ac4","Article","Final","All Open Access; Bronze Open Access","Scopus","2-s2.0-84940174005"
"Da Silva-Neto I.D.; Da Silva Paiva T.; Do Nascimento Borges B.; Harada M.L.","Da Silva-Neto, Inácio Domingos (9274701200); Da Silva Paiva, Thiago (57216404229); Do Nascimento Borges, Bárbara (36726471800); Harada, Maria Lúcia (7402782464)","9274701200; 57216404229; 36726471800; 7402782464","Fine Structure and Molecular Phylogeny of Parametopidium circumlabens (Ciliophora: Armophorea), Endocommensal of Sea Urchins","2016","Journal of Eukaryotic Microbiology","63","1","","46","61","15","28","10.1111/jeu.12247","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84954047541&doi=10.1111%2fjeu.12247&partnerID=40&md5=f9d2ab354166995e17125f55df20b110","Article","Final","","Scopus","2-s2.0-84954047541"
"Ishak G.; Leal M.F.; dos Santos N.P.C.; Demachki S.; Nunes C.A.M.; do Nascimento Borges B.; Calcagno D.Q.; Smith M.C.; Assumpção P.P.; Burbano R.R.","Ishak, Geraldo (14045279600); Leal, Mariana Ferreira (14045308800); dos Santos, Ney Pereira Carneiro (8431946600); Demachki, Samia (9338057000); Nunes, Caroline Aquino Moreira (56388776900); do Nascimento Borges, Barbara (36726471800); Calcagno, Danielle Queiroz (14044644000); Smith, Marília Cardoso (57202108764); Assumpção, Paulo Pimentel (9246684500); Burbano, Rommel Rodríguez (35199598100)","14045279600; 14045308800; 8431946600; 9338057000; 56388776900; 36726471800; 14044644000; 57202108764; 9246684500; 35199598100","Deregulation of MYC and TP53 through genetic and epigenetic alterations in gallbladder carcinomas","2015","Clinical and Experimental Medicine","15","3","","421","426","5","19","10.1007/s10238-014-0311-8","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84938398326&doi=10.1007%2fs10238-014-0311-8&partnerID=40&md5=5fcf86bf1994c48af780150f98560827","Letter","Final","","Scopus","2-s2.0-84938398326"
"Paiva T.S.; Borges B.N.; da Silva-Neto I.D.; Harada M.L.","Paiva, Thiago da Silva (57216404229); Borges, Bárbara do Nascimento (36726471800); da Silva-Neto, Inácio Domingos (9274701200); Harada, Maria Lúcia (7402782464)","57216404229; 36726471800; 9274701200; 7402782464","Morphology and 18S rDNA phylogeny of Hemicycliostyla sphagni (Ciliophora, Hypotricha) from Brazil with redefinition of the genus Hemicycliostyla","2011","International Journal of Systematic and Evolutionary Microbiology","62","1","","229","241","12","27","10.1099/ijs.0.031237-0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84855686706&doi=10.1099%2fijs.0.031237-0&partnerID=40&md5=5ee20dd2be4736aa299649b9de806a80","Article","Final","","Scopus","2-s2.0-84855686706"
"Rodrigues-Antunes S.; Borges B.N.","Rodrigues-Antunes, S. (55968155500); Borges, B.N. (36726471800)","55968155500; 36726471800","Alterations in mtDNA, gastric carcinogenesis and early diagnosis","2019","Mitochondrial DNA Part A: DNA Mapping, Sequencing, and Analysis","30","2","","226","233","7","6","10.1080/24701394.2018.1475478","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85061389407&doi=10.1080%2f24701394.2018.1475478&partnerID=40&md5=a88d330a245ead2d65fc34a4d278561e","Review","Final","","Scopus","2-s2.0-85061389407"
"Borges B.D.N.; Burbano R.M.R.; Harada M.L.","Borges, Bárbara Do Nascimento (36726471800); Burbano, Rommel Mario Rodriguez (35199598100); Harada, Maria Lúcia (7402782464)","36726471800; 35199598100; 7402782464","Absence of CIP1/KIP1 hypermethylation in gastric cancer patients from Northern Brazil","2010","In Vivo","24","4","","579","582","3","6","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-77955858020&partnerID=40&md5=7ba41a77e22ea828d8da9a9188a51e16","Article","Final","","Scopus","2-s2.0-77955858020"
"Ferreira W.A.S.; Borges B.D.N.; Rodrigues-Antunes S.; Andrade F.A.G.D.; Aguiar G.F.D.S.; Silva-Junior J.D.S.E.; Marques-Aguiar S.A.; Harada M.L.","Ferreira, Wallax Augusto Silva (55968986000); Borges, Bárbara Do Nascimento (36726471800); Rodrigues-Antunes, Symara (55968155500); Andrade, Fernanda Atanaena Gonçalves De (15845168600); Aguiar, Gilberto Ferreira De Souza (57217646270); Silva-Junior, José De Sousa E (6602581152); Marques-Aguiar, Suely Aparecida (11339242900); Harada, Maria Lúcia (7402782464)","55968986000; 36726471800; 55968155500; 15845168600; 57217646270; 6602581152; 11339242900; 7402782464","Phylogeography of the dark fruit-eating bat Artibeus obscurus in the Brazilian Amazon","2014","Journal of Heredity","105","1","","48","59","11","10","10.1093/jhered/est066","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84890482285&doi=10.1093%2fjhered%2fest066&partnerID=40&md5=2edaa591b86db8de4bae64050f48f7b9","Article","Final","All Open Access; Bronze Open Access; Green Open Access","Scopus","2-s2.0-84890482285"
"da Costa Ferreira V.; Pinheiro D.R.; de Sousa R.M.; de Aguirra L.R.V.M.; Pereira W.L.A.; Burbano R.M.R.; Borges B.N.","da Costa Ferreira, Verena (57204512757); Pinheiro, Danilo do Rosário (56410630900); de Sousa, Raissa Melo (57204509565); de Aguirra, Lucien Roberta Valente Miranda (56502214600); Pereira, Washington Luiz Assunção (14066597500); Burbano, Rommel Mario Rodriguez (35199598100); Borges, Bárbara do Nascimento (36726471800)","57204512757; 56410630900; 57204509565; 56502214600; 14066597500; 35199598100; 36726471800","Methylation pattern and mutational status of BRCA1 in canine mammary tumors in a Brazilian population","2019","Comparative Clinical Pathology","28","1","","63","67","4","4","10.1007/s00580-018-2833-z","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85055894635&doi=10.1007%2fs00580-018-2833-z&partnerID=40&md5=f737388b38421f5d983c5daac90d7970","Article","Final","","Scopus","2-s2.0-85055894635"
"Borges B.D.N.; Da Silva Santos E.; Carvalho Bastos C.E.M.; Pinto L.C.; Anselmo N.P.; Quaresma J.A.S.; Calcagno D.Q.; Burbano R.M.R.; Harada M.L.","Borges, Bárbara Do Nascimento (36726471800); Da Silva Santos, Erivelton (6507211181); Carvalho Bastos, Carlos Eduardo Matos (36460564200); Pinto, Laine Celestino (36461645500); Anselmo, Nilson Praia (6506763525); Quaresma, Juarez Antônio Simões (6701575184); Calcagno, Danielle Queiroz (14044644000); Burbano, Rommel Mario Rodríguez (35199598100); Harada, Maria Lúcia (7402782464)","36726471800; 6507211181; 36460564200; 36461645500; 6506763525; 6701575184; 14044644000; 35199598100; 7402782464","Promoter polymorphisms and methylation of E-cadherin (CDH1) and KIT in gastric cancer patients from northern Brazil","2010","Anticancer Research","30","6","","2225","2233","8","36","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-77955068277&partnerID=40&md5=29ae41e6f7cc3e9c71dd92d0d1bafdfd","Article","Final","","Scopus","2-s2.0-77955068277"
"Leão Barros M.B.; Pinheiro D.D.R.; Borges B.D.N.","Leão Barros, Mariceli Baia (57191107328); Pinheiro, Danilo Do Rosário (56410630900); Borges, Bárbara Do Nascimento (36726471800)","57191107328; 56410630900; 36726471800","Mitochondrial dna alterations in glioblastoma (Gbm)","2021","International Journal of Molecular Sciences","22","11","5855","","","","39","10.3390/ijms22115855","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85106695283&doi=10.3390%2fijms22115855&partnerID=40&md5=897ce29893b2eb6375601ef88aac73e8","Review","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-85106695283"
"Paiva T.S.; Borges B.N.; Harada M.L.; Silva-Neto I.D.","Paiva, T.S. (57216404229); Borges, B.N. (36726471800); Harada, M.L. (7402782464); Silva-Neto, I.D. (9274701200)","57216404229; 36726471800; 7402782464; 9274701200","Comparative phylogenetic study of Stichotrichia (Alveolata: Ciliophora: Spirotrichea) based on 18S-rDNA sequences","2009","Genetics and Molecular Research","8","1","","223","246","23","50","10.4238/vol8-1gmr529","https://www.scopus.com/inward/record.uri?eid=2-s2.0-66349083884&doi=10.4238%2fvol8-1gmr529&partnerID=40&md5=cd48605120eaf987b8fd1ff7646c79cb","Article","Final","All Open Access; Bronze Open Access","Scopus","2-s2.0-66349083884"
"de Azevedo Junior J.C.; da Silva F.J.; Rodrigues A.C.L.; de Sousa S.B.M.; da Silva J.M.C.; Ramos I.B.; Borges B.D.N.; Freitas V.M.; Calcagno D.Q.","de Azevedo Junior, Juscelino Carvalho (60032487800); da Silva, Fernanda Jardim (57194197525); Rodrigues, Anna Carolina Lima (57210920574); de Sousa, Stefanie Braga Maia (57215024520); da Silva, Jéssica Manoelli Costa (58600148100); Ramos, Iago Barroso (57216252033); Borges, Bárbara do Nascimento (36726471800); Freitas, Vanessa Morais (7004232151); Calcagno, Danielle Queiroz (14044644000)","60032487800; 57194197525; 57210920574; 57215024520; 58600148100; 57216252033; 36726471800; 7004232151; 14044644000","Unraveling the Potential of ctDNA in Precision Medicine for Breast Cancer","2025","Molecular Diagnosis and Therapy","29","5","","603","615","12","1","10.1007/s40291-025-00800-x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-105012760221&doi=10.1007%2fs40291-025-00800-x&partnerID=40&md5=4c4abb7c55c4a8c0079c7c188c6dfa82","Review","Final","","Scopus","2-s2.0-105012760221"
"do Nascimento Borges B.; Harada M.L.","do Nascimento Borges, Bárbara (36726471800); Harada, Maria Lúcia (7402782464)","36726471800; 7402782464","Divergent evolution and purifying selection of the H (FUT1) gene in New World monkeys (Primates, Platyrrhini)","2004","Genetics and Molecular Biology","27","3","","342","349","7","1","10.1590/s1415-47572004000300007","https://www.scopus.com/inward/record.uri?eid=2-s2.0-30644457198&doi=10.1590%2fs1415-47572004000300007&partnerID=40&md5=832226fb16ad22ecda55e87f88a3938c","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-30644457198"
"Borges B.N.; Paiva T.S.; Harada M.L.","Borges, B.N. (36726471800); Paiva, T.S. (57216404229); Harada, M.L. (7402782464)","36726471800; 57216404229; 7402782464","Evolution of the SEC1 gene in New World monkey lineages (Primates, Platyrrhini)","2008","Genetics and Molecular Research","7","3","","663","678","15","7","10.4238/vol7-3gmr452","https://www.scopus.com/inward/record.uri?eid=2-s2.0-49749088739&doi=10.4238%2fvol7-3gmr452&partnerID=40&md5=fd9a32d170f257078f48b824df65f630","Article","Final","","Scopus","2-s2.0-49749088739"
"Dias B.D.S.; Antunes S.R.; Pinheiro D.D.R.; Burbano R.M.R.; Borges B.D.N.","Dias, Bárbara dos Santos (59726930700); Antunes, Symara Rodrigues (59726587400); Pinheiro, Danilo do Rosário (56410630900); Burbano, Rommel Mario Rodriguez (35199598100); Borges, Bárbara do Nascimento (36726471800)","59726930700; 59726587400; 56410630900; 35199598100; 36726471800","Mitochondrial Complex I Molecular Alterations in Sapajus apella as a Human Gastric Carcinogenesis Model After MNU Exposure","2025","Journal of Medical Primatology","54","2","e70017","","","","0","10.1111/jmp.70017","https://www.scopus.com/inward/record.uri?eid=2-s2.0-105002059480&doi=10.1111%2fjmp.70017&partnerID=40&md5=e0bfd2591e5056fe9fde35501cbfd736","Article","Final","All Open Access; Green Open Access; Hybrid Gold Open Access","Scopus","2-s2.0-105002059480"
"Do Rosário Pinheiro D.; Harada M.L.; Rodriguez Burbano R.M.; Do Nascimento Borges B.","Do Rosário Pinheiro, Danilo (57202730046); Harada, Maria Lucia (7402782464); Rodriguez Burbano, Rommel Mario (35199598100); Do Nascimento Borges, Bárbara (36726471800)","57202730046; 7402782464; 35199598100; 36726471800","COX-2 gene expression and methylation profile in Sapajus apella as an experimental model for gastric adenocarcinoma","2018","Genetics and Molecular Biology","41","2","S1415-47572018000300496","496","501","5","5","10.1590/1678-4685-gmb-2016-0329","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85049125477&doi=10.1590%2f1678-4685-gmb-2016-0329&partnerID=40&md5=7b6686b648aed509a960526a960b8b54","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-85049125477"
"Mello A.A.; Leal M.F.; Rey J.A.; Pinto G.R.; Lamarao L.M.; Montenegro R.C.; Alves A.P.N.N.; Assumpcao P.P.; Do Nascimento Borges B.; Smith M.C.; Burbano R.R.","Mello, Adriano Azevedo (7004877617); Leal, Mariana Ferreira (14045308800); Rey, Juan Antonio (55624784300); Pinto, Giovanny Reboucas (56800067600); Lamarao, Leticia Martins (8924411000); Montenegro, Raquel Carvalho (7003674228); Alves, Ana Paula Negreiros Nunes (14013384900); Assumpcao, Paulo Pimentel (9246684500); Do Nascimento Borges, Barbara (36726471800); Smith, Marilia Cardoso (57202108764); Burbano, Rommel Rodriguez (35199598100)","7004877617; 14045308800; 55624784300; 56800067600; 8924411000; 7003674228; 14013384900; 9246684500; 36726471800; 57202108764; 35199598100","Deregulated expression of SRC, LYN and CKB kinases by DNA methylation and its potential role in gastric cancer invasiveness and metastasis","2015","PLoS ONE","10","10","e0140492","","","","36","10.1371/journal.pone.0140492","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84948807314&doi=10.1371%2fjournal.pone.0140492&partnerID=40&md5=0ba063761ff74c6d5c3e69ede33f92e2","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-84948807314"
"Cáceres-Durán M.Á.; Rodrigues A.C.L.; De Azevedo J.C., Jr.; Alves C.D.; Calcagno D.Q.; Borges B.D.N.","Cáceres-Durán, Miguel Ángel (57193374856); Rodrigues, Anna Carolina Lima (60655837000); De Azevedo, Juscelino Carvalho (60656464500); Alves, Caio Dantas (60656090500); Calcagno, Danielle Queiroz (14044644000); Borges, Bárbara do Nascimento (36726471800)","57193374856; 60655837000; 60656464500; 60656090500; 14044644000; 36726471800","LncRNAs as regulators of chemoresistance and chemosensitivity in triple-negative breast cancer","2026","Genetics and Molecular Biology","49","","e20250242","","","","0","10.1590/1678-4685-GMB-2025-0242","https://www.scopus.com/inward/record.uri?eid=2-s2.0-105040560580&doi=10.1590%2f1678-4685-GMB-2025-0242&partnerID=40&md5=dcf285479232863854e35b2425a43883","Review","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-105040560580"
